name,value
asset_id_base,BIO
symbol_id,BTCTRADEUA_SPOT_SIB_UAH
asset_id_base,SIB
symbol_id,CCEX_SPOT_ZEC_USD
asset_id_base,ZEC
symbol_id,YOBIT_SPOT_GUP_USD
asset_id_base,GUP
symbol_id,CCEX_SPOT_XVG_LTC
asset_id_base,XVG
symbol_id,CRYPTOPIA_SPOT_LANA_UNO
asset_id_base,LANA
symbol_id,CRYPTOPIA_SPOT_BITS_DOGE
asset_id_base,BITS
symbol_id,LIVECOIN_SPOT_STORJ_BTC
asset_id_base,STORJ
symbol_id,YOBIT_SPOT_WAY_BTC
asset_id_base,WAY
symbol_id,LIVECOIN_SPOT_FLIXX_BTC
asset_id_base,FLIXX
symbol_id,YOBIT_SPOT_HCC_RUR
asset_id_base,HCC
symbol_id,YOBIT_SPOT_PRS_BTC
asset_id_base,PRS
symbol_id,LIVECOIN_SPOT_VOISE_USD
asset_id_base,VOISE
symbol_id,CRYPTOPIA_SPOT_GBYTE_LTC
asset_id_base,GBYTE
symbol_id,YOBIT_SPOT_CANN_ETH
asset_id_base,CANN
symbol_id,LIVECOIN_SPOT_GNT_USD
asset_id_base,GNT
symbol_id,YOBIT_SPOT_NEVA_RUR
asset_id_base,NEVA
symbol_id,YOBIT_SPOT_TNT_RUR
asset_id_base,TNT
symbol_id,COINGI_SPOT_BTC_USD
asset_id_base,BTC
symbol_id,YOBIT_SPOT_BITB_ETH
asset_id_base,BITB
symbol_id,BLEUTRADE_SPOT_HAM_BTC
asset_id_base,HAM
symbol_id,YOBIT_SPOT_ANI_DOGE
asset_id_base,ANI
symbol_id,CRYPTOPIA_SPOT_WISH_LTC
asset_id_base,WISH
symbol_id,YOBIT_SPOT_RUP_RUR
asset_id_base,RUP
symbol_id,LIVECOIN_SPOT_RLC_BTC
asset_id_base,RLC
symbol_id,LIVECOIN_SPOT_KICK_BTC
asset_id_base,KICK
symbol_id,TIDEX_SPOT_SRN_ETH
asset_id_base,SRN
symbol_id,COINGI_SPOT_LTC_EUR
asset_id_base,LTC
symbol_id,YOBIT_SPOT_PAYP_RUR
asset_id_base,PAYP
symbol_id,LIVECOIN_SPOT_TRST_USD
asset_id_base,TRST
symbol_id,LIVECOIN_SPOT_ESC_ETH
asset_id_base,ESC
symbol_id,LIVECOIN_SPOT_UNRC_USD
asset_id_base,UNRC
symbol_id,BLEUTRADE_SPOT_ERC3_BTC
asset_id_base,ERC3
symbol_id,CCEX_SPOT_MIX_BTC
asset_id_base,MIX
symbol_id,CCEX_SPOT_GRS_BTC
asset_id_base,GRS
symbol_id,COINFLOOR_SPOT_BTC_EUR
asset_id_base,BTC
symbol_id,CRYPTOPIA_SPOT_RUP_DOGE
asset_id_base,RUP
symbol_id,YOBIT_SPOT_KASHH_BTC
asset_id_base,KASHH
symbol_id,YOBIT_SPOT_BIGUP_USD
asset_id_base,BIGUP
symbol_id,CCEX_SPOT_UNC_BTC
asset_id_base,UNC
symbol_id,CRYPTOPIA_SPOT_PROC_LTC
asset_id_base,PROC
symbol_id,CRYPTOPIA_SPOT_CPN_UNO
asset_id_base,CPN
symbol_id,CRYPTOPIA_SPOT_VUC_LTC
asset_id_base,VUC
symbol_id,YOBIT_SPOT_BIGUP_RUR
asset_id_base,BIGUP
symbol_id,CRYPTOPIA_SPOT_4CHN_DOGE
asset_id_base,4CHN
symbol_id,YOBIT_SPOT_REQ_ETH
asset_id_base,REQ
symbol_id,CCEX_SPOT_OTX_BTC
asset_id_base,OTX
symbol_id,YOBIT_SPOT_POSW_ETH
asset_id_base,POSW
symbol_id,SOUTHXCHANGE_SPOT_PNX_BTC
asset_id_base,PNX
symbol_id,CCEX_SPOT_DIME_USD
asset_id_base,DIME
symbol_id,LIVECOIN_SPOT_OMG_ETH
asset_id_base,OMG
symbol_id,CCEX_SPOT_BIT_BTC
asset_id_base,BIT
symbol_id,BTER_SPOT_STORJ_CNY
asset_id_base,STORJ
symbol_id,CRYPTOPIA_SPOT_TX_LTC
asset_id_base,TX
symbol_id,CRYPTOPIA_SPOT_TOA_DOGE
asset_id_base,TOA
symbol_id,YOBIT_SPOT_STORJ_RUR
asset_id_base,STORJ
symbol_id,LIVECOIN_SPOT_ENJ_ETH
asset_id_base,ENJ
symbol_id,YOBIT_SPOT_VAL_ETH
asset_id_base,VAL
symbol_id,CRYPTOPIA_SPOT_XCPO_DOGE
asset_id_base,XCPO
symbol_id,CCEX_SPOT_GB_BTC
asset_id_base,GB
symbol_id,CRYPTOPIA_SPOT_XLC_LTC
asset_id_base,XLC
symbol_id,YOBIT_SPOT_ALTC_RUR
asset_id_base,ALTC
symbol_id,YOBIT_SPOT_CAG_BTC
asset_id_base,CAG
symbol_id,YOBIT_SPOT_DGD_RUR
asset_id_base,DGD
symbol_id,CRYPTOPIA_SPOT_OTN_DOGE
asset_id_base,OTN
symbol_id,LIVECOIN_SPOT_VIB_ETH
asset_id_base,VIB
symbol_id,CRYPTOPIA_SPOT_FUEL_DOGE
asset_id_base,FUEL
symbol_id,YOBIT_SPOT_AST_USD
asset_id_base,AST
symbol_id,YOBIT_SPOT_ICN_RUR
asset_id_base,ICN
symbol_id,YUNBI_SPOT_ANS_CNY
asset_id_base,ANS
symbol_id,YOBIT_SPOT_LAZ_RUR
asset_id_base,LAZ
symbol_id,YOBIT_SPOT_HTC_ETH
asset_id_base,HTC
symbol_id,CCEX_SPOT_X2C_BTC
asset_id_base,X2C
symbol_id,CRYPTOPIA_SPOT_MOTO_UNO
asset_id_base,MOTO
symbol_id,QUOINE_SPOT_NEO_EUR
asset_id_base,NEO
symbol_id,LIVECOIN_SPOT_TFL_BTC
asset_id_base,TFL
symbol_id,CRYPTOPIA_SPOT_USNBT_DOGE
asset_id_base,USNBT
symbol_id,YOBIT_SPOT_FSN_ETH
asset_id_base,FSN
symbol_id,YOBIT_SPOT_LTCR_USD
asset_id_base,LTCR
symbol_id,BTER_SPOT_CVC_CNY
asset_id_base,CVC
symbol_id,YOBIT_SPOT_BTCR_DOGE
asset_id_base,BTCR
symbol_id,BLEUTRADE_SPOT_NVC_ETH
asset_id_base,NVC
symbol_id,CRYPTOPIA_SPOT_EPC_BTC
asset_id_base,EPC
symbol_id,CRYPTOPIA_SPOT_XJO_UNO
asset_id_base,XJO
symbol_id,YOBIT_SPOT_B2X_WAVES
asset_id_base,B2X
symbol_id,YOBIT_SPOT_BCA_WAVES
asset_id_base,BCA
symbol_id,CCEX_SPOT_ETH_DOGE
asset_id_base,ETH
symbol_id,YOBIT_SPOT_VPRC_ETH
asset_id_base,VPRC
symbol_id,LIVECOIN_SPOT_PLBT_USD
asset_id_base,PLBT
symbol_id,CRYPTOPIA_SPOT_TX_DOGE
asset_id_base,TX
symbol_id,POLONIEX_SPOT_ARCH_BTC
asset_id_base,ARCH
symbol_id,CCEX_SPOT_XBY_USD
asset_id_base,XBY
symbol_id,LIVECOIN_SPOT_ASAFE2_USD
asset_id_base,ASAFE2
symbol_id,KUCOIN_SPOT_MOD_NEO
asset_id_base,MOD
symbol_id,YOBIT_SPOT_GEO_ETH
asset_id_base,GEO
symbol_id,DERIBIT_OPT_BTC_USD_180330_6000_P
asset_id_base,BTC
symbol_id,CRYPTOPIA_SPOT_HXX_LTC
asset_id_base,HXX
symbol_id,CCEX_SPOT_TRC_BTC
asset_id_base,TRC
symbol_id,YOBIT_SPOT_ATOM_USD
asset_id_base,ATOM
symbol_id,TIDEX_SPOT_RYZ_BTC
asset_id_base,RYZ
symbol_id,YOBIT_SPOT_CANN_DOGE
asset_id_base,CANN
symbol_id,YOBIT_SPOT_LEA_DOGE
asset_id_base,LEA
symbol_id,YOBIT_SPOT_DLC_RUR
asset_id_base,DLC
symbol_id,YOBIT_SPOT_MVR_RUR
asset_id_base,MVR
symbol_id,YOBIT_SPOT_ATM_USD
asset_id_base,ATM
symbol_id,LIVECOIN_SPOT_CVC_USD
asset_id_base,CVC
symbol_id,CCEX_SPOT_PIEX_BTC
asset_id_base,PIEX
symbol_id,TIDEX_SPOT_EOS_BTC
asset_id_base,EOS
symbol_id,YOBIT_SPOT_CNNC_USD
asset_id_base,CNNC
symbol_id,CRYPTOPIA_SPOT_IMS_LTC
asset_id_base,IMS
symbol_id,YOBIT_SPOT_ATB_DOGE
asset_id_base,ATB
symbol_id,CRYPTOPIA_SPOT_NLC2_DOGE
asset_id_base,NLC2
symbol_id,CCEX_SPOT_VTA_USD
asset_id_base,VTA
symbol_id,YOBIT_SPOT_STAR_RUR
asset_id_base,STAR
symbol_id,YOBIT_SPOT_MVC_RUR
asset_id_base,MVC
symbol_id,YOBIT_SPOT_B3_WAVES
asset_id_base,B3
symbol_id,CRYPTOPIA_SPOT_PINK_DOGE
asset_id_base,PINK
symbol_id,YOBIT_SPOT_CRC_ETH
asset_id_base,CRC
symbol_id,BTER_SPOT_BAT_BTC
asset_id_base,BAT
symbol_id,YOBIT_SPOT_DES_RUR
asset_id_base,DES
symbol_id,YOBIT_SPOT_REP_DOGE
asset_id_base,REP
symbol_id,YOBIT_SPOT_CYP_RUR
asset_id_base,CYP
symbol_id,BLEUTRADE_SPOT_EPC_BTC
asset_id_base,EPC
symbol_id,BLEUTRADE_SPOT_MXT_DOGE
asset_id_base,MXT
symbol_id,CCEX_SPOT_XOT_BTC
asset_id_base,XOT
symbol_id,CRYPTOPIA_SPOT_XBL_DOGE
asset_id_base,XBL
symbol_id,BTC38_SPOT_APC_CNY
asset_id_base,APC
symbol_id,SOUTHXCHANGE_SPOT_XVG_USD
asset_id_base,XVG
symbol_id,CCEX_SPOT_SMLY_USD
asset_id_base,SMLY
symbol_id,YOBIT_SPOT_BTS_ETH
asset_id_base,BTS
symbol_id,YOBIT_SPOT_FFC_DOGE
asset_id_base,FFC
symbol_id,YOBIT_SPOT_GML_BTC
asset_id_base,GML
symbol_id,CRYPTOPIA_SPOT_MBRS_LTC
asset_id_base,MBRS
symbol_id,ALLCOIN_SPOT_QBT_QTUM
asset_id_base,QBT
symbol_id,YOBIT_SPOT_BON_RUR
asset_id_base,BON
symbol_id,YOBIT_SPOT_R_RUR
asset_id_base,R
symbol_id,LIVECOIN_SPOT_TRX_ETH
asset_id_base,TRX
symbol_id,YOBIT_SPOT_PRE_RUR
asset_id_base,PRE
symbol_id,YOBIT_SPOT_SPACE_USD
asset_id_base,SPACE
symbol_id,CRYPTOPIA_SPOT_PUT_DOGE
asset_id_base,PUT
symbol_id,HITBTC_SPOT_UTK_USDT
asset_id_base,UTK
symbol_id,CRYPTOPIA_SPOT_TOA_LTC
asset_id_base,TOA
symbol_id,YOBIT_SPOT_UNIT_ETH
asset_id_base,UNIT
symbol_id,YOBIT_SPOT_GOD_DOGE
asset_id_base,GOD
symbol_id,LIVECOIN_SPOT_HVN_USD
asset_id_base,HVN
symbol_id,CRYPTOPIA_SPOT_UNB_UNO
asset_id_base,UNB
symbol_id,YOBIT_SPOT_EVO_RUR
asset_id_base,EVO
symbol_id,HITBTC_SPOT_AVH_USDT
asset_id_base,AVH
symbol_id,YOBIT_SPOT_EXP_RUR
asset_id_base,EXP
symbol_id,SOUTHXCHANGE_SPOT_BCH_USNBT
asset_id_base,BCH
symbol_id,CCEX_SPOT_BTCZ_DOGE
asset_id_base,BTCZ
symbol_id,LIVECOIN_SPOT_DOLLAR_BTC
asset_id_base,DOLLAR
symbol_id,GATEIO_SPOT_WINGS_ETH
asset_id_base,WINGS
symbol_id,BLEUTRADE_SPOT_GUA_BTC
asset_id_base,GUA
symbol_id,CRYPTOPIA_SPOT_ARCO_UNO
asset_id_base,ARCO
symbol_id,CRYPTOPIA_SPOT_SRC_LTC
asset_id_base,SRC
symbol_id,YOBIT_SPOT_SOUL_DOGE
asset_id_base,SOUL
symbol_id,LIVECOIN_SPOT_GNT_ETH
asset_id_base,GNT
symbol_id,CRYPTOPIA_SPOT_SOIL_DOGE
asset_id_base,SOIL
symbol_id,CRYPTOPIA_SPOT_MGO_DOGE
asset_id_base,MGO
symbol_id,BXINTH_SPOT_BTC_FTC
asset_id_base,BTC
symbol_id,BLEUTRADE_SPOT_CLAM_ETH
asset_id_base,CLAM
symbol_id,YOBIT_SPOT_VTC_DOGE
asset_id_base,VTC
symbol_id,CRYPTOPIA_SPOT_FUEL_LTC
asset_id_base,FUEL
symbol_id,LIVECOIN_SPOT_ABN_BTC
asset_id_base,ABN
symbol_id,YOBIT_SPOT_NVC_DOGE
asset_id_base,NVC
symbol_id,LIVECOIN_SPOT_SUMO_ETH
asset_id_base,SUMO
symbol_id,YUNBI_SPOT_ZMC_CNY
asset_id_base,ZMC
symbol_id,LIVECOIN_SPOT_BIO_ETH
asset_id_base,BIO
symbol_id,YOBIT_SPOT_SMART_WAVES
asset_id_base,SMART
symbol_id,KRAKEN_SPOT_NMC_EUR
asset_id_base,NMC
symbol_id,YOBIT_SPOT_PAYP_ETH
asset_id_base,PAYP
symbol_id,LIVECOIN_SPOT_FUNC_USD
asset_id_base,FUNC
symbol_id,CRYPTOPIA_SPOT_MAID_DOGE
asset_id_base,MAID
symbol_id,HITBTC_SPOT_ARCT_USDT
asset_id_base,ARCT
symbol_id,CCEX_SPOT_BTCZ_USD
asset_id_base,BTCZ
symbol_id,CRYPTOPIA_SPOT_HEAT_LTC
asset_id_base,HEAT
symbol_id,YOBIT_SPOT_PLNC_RUR
asset_id_base,PLNC
symbol_id,LIVECOIN_SPOT_PAY_ETH
asset_id_base,PAY
symbol_id,BITLISH_SPOT_BTC_EUR
asset_id_base,BTC
symbol_id,YOBIT_SPOT_NTK_USD
asset_id_base,NTK
symbol_id,TIDEX_SPOT_ENJ_BTC
asset_id_base,ENJ
symbol_id,YOBIT_SPOT_KASHH_DOGE
asset_id_base,KASHH
symbol_id,YOBIT_SPOT_SLFI_BTC
asset_id_base,SLFI
symbol_id,YOBIT_SPOT_PURE_DOGE
asset_id_base,PURE
symbol_id,YOBIT_SPOT_EPC_WAVES
asset_id_base,EPC
symbol_id,YOBIT_SPOT_EKO_RUR
asset_id_base,EKO
symbol_id,CCEX_SPOT_MOON_USD
asset_id_base,MOON
symbol_id,YOBIT_SPOT_ATB_WAVES
asset_id_base,ATB
symbol_id,YOBIT_SPOT_ALL_USD
asset_id_base,ALL
symbol_id,YOBIT_SPOT_GSR_RUR
asset_id_base,GSR
symbol_id,LIVECOIN_SPOT_VOISE_ETH
asset_id_base,VOISE
symbol_id,YOBIT_SPOT_VAL_BTC
asset_id_base,VAL
symbol_id,QRYPTOS_SPOT_VET_BTC
asset_id_base,VET
symbol_id,YOBIT_SPOT_JNT_ETH
asset_id_base,JNT
symbol_id,CCEX_SPOT_HILL_BTC
asset_id_base,HILL
symbol_id,YOBIT_SPOT_SIC_RUR
asset_id_base,SIC
symbol_id,YOBIT_SPOT_STRB_WAVES
asset_id_base,STRB
symbol_id,YOBIT_SPOT_GHS_RUR
asset_id_base,GHS
symbol_id,CRYPTOPIA_SPOT_ABY_LTC
asset_id_base,ABY
symbol_id,CRYPTOPIA_SPOT_HSR_LTC
asset_id_base,HSR
symbol_id,YOBIT_SPOT_TBX_RUR
asset_id_base,TBX
symbol_id,CRYPTOPIA_SPOT_UNITS_LTC
asset_id_base,UNITS
symbol_id,YOBIT_SPOT_OMG_WAVES
asset_id_base,OMG
symbol_id,TIDEX_SPOT_MGO_BTC
asset_id_base,MGO
symbol_id,CCEX_SPOT_KRC_BTC
asset_id_base,KRC
symbol_id,YOBIT_SPOT_SJW_DOGE
asset_id_base,SJW
symbol_id,YOBIT_SPOT_GOD_ETH
asset_id_base,GOD
symbol_id,BLEUTRADE_SPOT_BTCD_ETH
asset_id_base,BTCD
symbol_id,CCEX_SPOT_BIOS_BTC
asset_id_base,BIOS
symbol_id,CCEX_SPOT_QRZ_BTC
asset_id_base,QRZ
symbol_id,YOBIT_SPOT_VOLT_ETH
asset_id_base,VOLT
symbol_id,CCEX_SPOT_ATX_BTC
asset_id_base,ATX
symbol_id,YOBIT_SPOT_MONEY_DOGE
asset_id_base,MONEY
symbol_id,YOBIT_SPOT_BIOS_RUR
asset_id_base,BIOS
symbol_id,CRYPTOPIA_SPOT_GBYTE_DOGE
asset_id_base,GBYTE
symbol_id,YOBIT_SPOT_EKO_DOGE
asset_id_base,EKO
symbol_id,YOBIT_SPOT_ESC_RUR
asset_id_base,ESC
symbol_id,YOBIT_SPOT_LOC_RUR
asset_id_base,LOC
symbol_id,CCEX_SPOT_GRC_DOGE
asset_id_base,GRC
symbol_id,CRYPTOPIA_SPOT_UNITS_DOGE
asset_id_base,UNITS
symbol_id,CCEX_SPOT_ADL_BTC
asset_id_base,ADL
symbol_id,CCEX_SPOT_VTA_DOGE
asset_id_base,VTA
symbol_id,YOBIT_SPOT_XRL_RUR
asset_id_base,XRL
symbol_id,DERIBIT_FTS_BTC_USD_170331
asset_id_base,BTC
symbol_id,CCEX_SPOT_BTXC_BTC
asset_id_base,BTXC
symbol_id,YOBIT_SPOT_VIA_USD
asset_id_base,VIA
symbol_id,BTER_SPOT_NXT_BTC
asset_id_base,NXT
symbol_id,CRYPTOPIA_SPOT_KUSH_DOGE
asset_id_base,KUSH
symbol_id,YOBIT_SPOT_CRX_RUR
asset_id_base,CRX
symbol_id,YOBIT_SPOT_NMC_DOGE
asset_id_base,NMC
symbol_id,LIVECOIN_SPOT_ZRX_USD
asset_id_base,ZRX
symbol_id,YOBIT_SPOT_UNI_USD
asset_id_base,UNI
symbol_id,LIVECOIN_SPOT_AMM_BTC
asset_id_base,AMM
symbol_id,YOBIT_SPOT_ALTCOM_DOGE
asset_id_base,ALTCOM
symbol_id,YOBIT_SPOT_URC_RUR
asset_id_base,URC
symbol_id,YOBIT_SPOT_ECASH_WAVES
asset_id_base,ECASH
symbol_id,YOBIT_SPOT_TRUMP_DOGE
asset_id_base,TRUMP
symbol_id,CRYPTOPIA_SPOT_UNIFY_LTC
asset_id_base,UNIFY
symbol_id,YOBIT_SPOT_LEAF_DOGE
asset_id_base,LEAF
symbol_id,CRYPTOPIA_SPOT_CEFS_DOGE
asset_id_base,CEFS
symbol_id,YOBIT_SPOT_CAG_RUR
asset_id_base,CAG
symbol_id,YOBIT_SPOT_WOMEN_USD
asset_id_base,WOMEN
symbol_id,SOUTHXCHANGE_SPOT_ETH_USNBT
asset_id_base,ETH
symbol_id,CCEX_SPOT_IOP_BTC
asset_id_base,IOP
symbol_id,BTER_SPOT_PAY_ETH
asset_id_base,PAY
symbol_id,YOBIT_SPOT_GLC_RUR
asset_id_base,GLC
symbol_id,CRYPTOPIA_SPOT_COE_BTC
asset_id_base,COE
symbol_id,CRYPTOPIA_SPOT_DNR_DOGE
asset_id_base,DNR
symbol_id,YOBIT_SPOT_CREVA_USD
asset_id_base,CREVA
symbol_id,YOBIT_SPOT_LRC_USD
asset_id_base,LRC
symbol_id,YOBIT_SPOT_XIOS_RUR
asset_id_base,XIOS
symbol_id,CRYPTOPIA_SPOT_KRONE_DOGE
asset_id_base,KRONE
symbol_id,YOBIT_SPOT_LANA_DOGE
asset_id_base,LANA
symbol_id,YOBIT_SPOT_DCT_USD
asset_id_base,DCT
symbol_id,YOBIT_SPOT_HPC_USD
asset_id_base,HPC
symbol_id,YOBIT_SPOT_FRST_DOGE
asset_id_base,FRST
symbol_id,LIVECOIN_SPOT_GUP_BTC
asset_id_base,GUP
symbol_id,YOBIT_SPOT_ADT_ETH
asset_id_base,ADT
symbol_id,QRYPTOS_SPOT_XEM_BTC
asset_id_base,XEM
symbol_id,CRYPTOPIA_SPOT_AMP_DOGE
asset_id_base,AMP
symbol_id,YOBIT_SPOT_HMC_RUR
asset_id_base,HMC
symbol_id,LIVECOIN_SPOT_OTN_ETH
asset_id_base,OTN
symbol_id,CRYPTOPIA_SPOT_DIBC_BTC
asset_id_base,DIBC
symbol_id,GATEIO_SPOT_BNT_ETH
asset_id_base,BNT
symbol_id,CRYPTOPIA_SPOT_REP_LTC
asset_id_base,REP
symbol_id,LIVECOIN_SPOT_STRAT_ETH
asset_id_base,STRAT
symbol_id,YOBIT_SPOT_NVC_WAVES
asset_id_base,NVC
symbol_id,YOBIT_SPOT_ATM_RUR
asset_id_base,ATM
symbol_id,CCEX_SPOT_BTCHC_DOGE
asset_id_base,BTCHC
symbol_id,YOBIT_SPOT_VTY_USD
asset_id_base,VTY
symbol_id,YOBIT_SPOT_VOYA_RUR
asset_id_base,VOYA
symbol_id,LIVECOIN_SPOT_REE_ETH
asset_id_base,REE
symbol_id,COINGI_SPOT_DOGE_USD
asset_id_base,DOGE
symbol_id,BXINTH_SPOT_BTC_QRK
asset_id_base,BTC
symbol_id,YOBIT_SPOT_HKN_USD
asset_id_base,HKN
symbol_id,CCEX_SPOT_TERA_USD
asset_id_base,TERA
symbol_id,LIVECOIN_SPOT_SHIFT_USD
asset_id_base,SHIFT
symbol_id,YOBIT_SPOT_EPC_ETH
asset_id_base,EPC
symbol_id,YOBIT_SPOT_XIN_DOGE
asset_id_base,XIN
symbol_id,CRYPTOPIA_SPOT_RKC_DOGE
asset_id_base,RKC
symbol_id,CRYPTOPIA_SPOT_XBTS_DOGE
asset_id_base,XBTS
symbol_id,YOBIT_SPOT_BTD_DOGE
asset_id_base,BTD
symbol_id,LIVECOIN_SPOT_TKN_BTC
asset_id_base,TKN
symbol_id,LIVECOIN_SPOT_INSN_BTC
asset_id_base,INSN
symbol_id,YOBIT_SPOT_ACP_USD
asset_id_base,ACP
symbol_id,LIVECOIN_SPOT_MTL_BTC
asset_id_base,MTL
symbol_id,ALLCOIN_SPOT_HPB_BTC
asset_id_base,HPB
symbol_id,CRYPTOPIA_SPOT_FOOT_DOGE
asset_id_base,FOOT
symbol_id,CRYPTOPIA_SPOT_DON_LTC
asset_id_base,DON
symbol_id,CRYPTOPIA_SPOT_DMB_BTC
asset_id_base,DMB
symbol_id,YOBIT_SPOT_SUB_ETH
asset_id_base,SUB
symbol_id,YOBIT_SPOT_SFE_RUR
asset_id_base,SFE
symbol_id,CRYPTOPIA_SPOT_BUCKS_UNO
asset_id_base,BUCKS
symbol_id,CCEX_SPOT_BURST_USD
asset_id_base,BURST
symbol_id,LIVECOIN_SPOT_CPC_USD
asset_id_base,CPC
symbol_id,YOBIT_SPOT_CAT_RUR
asset_id_base,CAT
symbol_id,HITBTC_SPOT_LTC_EUR
asset_id_base,LTC
symbol_id,CRYPTOPIA_SPOT_NSR_DOGE
asset_id_base,NSR
symbol_id,YOBIT_SPOT_START_USD
asset_id_base,START
symbol_id,CRYPTOPIA_SPOT_XCT_UNO
asset_id_base,XCT
symbol_id,YOBIT_SPOT_HMQ_ETH
asset_id_base,HMQ
symbol_id,YOBIT_SPOT_CC_DOGE
asset_id_base,CC
symbol_id,YOBIT_SPOT_SCT_RUR
asset_id_base,SCT
symbol_id,YOBIT_SPOT_UNIFY_RUR
asset_id_base,UNIFY
symbol_id,YOBIT_SPOT_NLC2_DOGE
asset_id_base,NLC2
symbol_id,YOBIT_SPOT_CRC_RUR
asset_id_base,CRC
symbol_id,CCEX_SPOT_REV_BTC
asset_id_base,REV
symbol_id,LIVECOIN_SPOT_FUN_ETH
asset_id_base,FUN
symbol_id,LIVECOIN_SPOT_THS_USD
asset_id_base,THS
symbol_id,YOBIT_SPOT_FUZZ_USD
asset_id_base,FUZZ
symbol_id,SOUTHXCHANGE_SPOT_EXC_BTC
asset_id_base,EXC
symbol_id,CCEX_SPOT_XCXT_BTC
asset_id_base,XCXT
symbol_id,LIVECOIN_SPOT_QTUM_ETH
asset_id_base,QTUM
symbol_id,CRYPTOPIA_SPOT_WSX_UNO
asset_id_base,WSX
symbol_id,YOBIT_SPOT_WISH_BTC
asset_id_base,WISH
symbol_id,CRYPTOPIA_SPOT_HSR_DOGE
asset_id_base,HSR
symbol_id,YOBIT_SPOT_SMT_RUR
asset_id_base,SMT
symbol_id,CCEX_SPOT_ZNY_LTC
asset_id_base,ZNY
symbol_id,YOBIT_SPOT_ZENI_USD
asset_id_base,ZENI
symbol_id,LIVECOIN_SPOT_WIC_ETH
asset_id_base,WIC
symbol_id,CCEX_SPOT_MOIN_BTC
asset_id_base,MOIN
symbol_id,BLEUTRADE_SPOT_NYC_BTC
asset_id_base,NYC
symbol_id,CRYPTOPIA_SPOT_SCORE_DOGE
asset_id_base,SCORE
symbol_id,CRYPTOPIA_SPOT_DFS_LTC
asset_id_base,DFS
symbol_id,CRYPTOPIA_SPOT_HEAT_DOGE
asset_id_base,HEAT
symbol_id,YOBIT_SPOT_CAT_USD
asset_id_base,CAT
symbol_id,TIDEX_SPOT_B2B_ETH
asset_id_base,B2B
symbol_id,YOBIT_SPOT_CLUB_RUR
asset_id_base,CLUB
symbol_id,CRYPTOPIA_SPOT_UNIFY_DOGE
asset_id_base,UNIFY
symbol_id,YOBIT_SPOT_SPACE_RUR
asset_id_base,SPACE
symbol_id,LIVECOIN_SPOT_PUT_RUR
asset_id_base,PUT
symbol_id,YOBIT_SPOT_MONEY_RUR
asset_id_base,MONEY
symbol_id,TIDEX_SPOT_REN_ETH
asset_id_base,REN
symbol_id,TIDEX_SPOT_CREDO_BTC
asset_id_base,CREDO
symbol_id,YOBIT_SPOT_MAX_RUR
asset_id_base,MAX
symbol_id,YOBIT_SPOT_WGR_RUR
asset_id_base,WGR
symbol_id,ALLCOIN_SPOT_NEO_BTC
asset_id_base,NEO
symbol_id,BITTREX_SPOT_SLING_BTC
asset_id_base,SLING
symbol_id,HITBTC_SPOT_UTNP_USDT
asset_id_base,UTNP
symbol_id,CCEX_SPOT_TERA_DOGE
asset_id_base,TERA
symbol_id,YOBIT_SPOT_TRICK_RUR
asset_id_base,TRICK
symbol_id,YOBIT_SPOT_LIR_RUR
asset_id_base,LIR
symbol_id,LIVECOIN_SPOT_CPC_ETH
asset_id_base,CPC
symbol_id,YOBIT_SPOT_EMC_RUR
asset_id_base,EMC
symbol_id,YOBIT_SPOT_STEPS_RUR
asset_id_base,STEPS
symbol_id,YOBIT_SPOT_BUCKS_RUR
asset_id_base,BUCKS
symbol_id,CRYPTOPIA_SPOT_ZSE_DOGE
asset_id_base,ZSE
symbol_id,YOBIT_SPOT_ATM_ETH
asset_id_base,ATM
symbol_id,BITLISH_SPOT_BTC_USD
asset_id_base,BTC
symbol_id,YOBIT_SPOT_LKC_ETH
asset_id_base,LKC
symbol_id,YOBIT_SPOT_IXT_USD
asset_id_base,IXT
symbol_id,DERIBIT_OPT_BTC_USD_180330_11000_P
asset_id_base,BTC
symbol_id,YOBIT_SPOT_KASHH_RUR
asset_id_base,KASHH
symbol_id,YOBIT_SPOT_POSW_DOGE
asset_id_base,POSW
symbol_id,YOBIT_SPOT_TP1_RUR
asset_id_base,TP1
symbol_id,YOBIT_SPOT_MCRN_RUR
asset_id_base,MCRN
symbol_id,YOBIT_SPOT_PIE_DOGE
asset_id_base,PIE
symbol_id,YOBIT_SPOT_WINK_USD
asset_id_base,WINK
symbol_id,CRYPTOPIA_SPOT_INSN_DOGE
asset_id_base,INSN
symbol_id,CCEX_SPOT_ETT_BTC
asset_id_base,ETT
symbol_id,YOBIT_SPOT_RBBT_WAVES
asset_id_base,RBBT
symbol_id,LIVECOIN_SPOT_PIPL_ETH
asset_id_base,PIPL
symbol_id,LIVECOIN_SPOT_QAU_ETH
asset_id_base,QAU
symbol_id,CCEX_SPOT_CTIC2_BTC
asset_id_base,CTIC2
symbol_id,YOBIT_SPOT_DLC_ETH
asset_id_base,DLC
symbol_id,YOBIT_SPOT_SUB_DOGE
asset_id_base,SUB
symbol_id,YOBIT_SPOT_CLUB_USD
asset_id_base,CLUB
symbol_id,CCEX_SPOT_VTA_BTC
asset_id_base,VTA
symbol_id,YOBIT_SPOT_MVR_USD
asset_id_base,MVR
symbol_id,YOBIT_SPOT_XIOS_DOGE
asset_id_base,XIOS
